Estimate Status,Year,Wave,State,Common Name,Total Harvest (A+B1),PSE
FINAL,1992,JULY/AUGUST,NORTH CAROLINA,RED DRUM,14313,60.1
FINAL,1992,JULY/AUGUST,SOUTH CAROLINA,RED DRUM,64314,54
FINAL,1992,SEPTEMBER/OCTOBER,FLORIDA,RED DRUM,33661,43
FINAL,1992,SEPTEMBER/OCTOBER,GEORGIA,RED DRUM,56062,36.4
FINAL,1992,SEPTEMBER/OCTOBER,NORTH CAROLINA,RED DRUM,20663,34.6
FINAL,1992,SEPTEMBER/OCTOBER,SOUTH CAROLINA,RED DRUM,154028,36.7
FINAL,1992,SEPTEMBER/OCTOBER,VIRGINIA,RED DRUM,10044,62.4
FINAL,1992,NOVEMBER/DECEMBER,FLORIDA,RED DRUM,52487,31.3
FINAL,1992,NOVEMBER/DECEMBER,GEORGIA,RED DRUM,58429,27.3
FINAL,1992,NOVEMBER/DECEMBER,NORTH CAROLINA,RED DRUM,7935,54.3
FINAL,1992,NOVEMBER/DECEMBER,SOUTH CAROLINA,RED DRUM,70505,25.5
FINAL,1993,JANUARY/FEBRUARY,FLORIDA,RED DRUM,32950,39.5
FINAL,1993,MARCH/APRIL,FLORIDA,RED DRUM,5441,101
FINAL,1993,MARCH/APRIL,GEORGIA,RED DRUM,320,98.9
FINAL,1993,MARCH/APRIL,NORTH CAROLINA,RED DRUM,11073,87.2
FINAL,1993,MARCH/APRIL,SOUTH CAROLINA,RED DRUM,26001,58.9
FINAL,1993,MARCH/APRIL,VIRGINIA,RED DRUM,5076,66.3
FINAL,1993,MAY/JUNE,FLORIDA,RED DRUM,15351,54
FINAL,1993,MAY/JUNE,GEORGIA,RED DRUM,13173,56.3
FINAL,1993,MAY/JUNE,NORTH CAROLINA,RED DRUM,8929,47.7
FINAL,1993,JULY/AUGUST,FLORIDA,RED DRUM,53751,30.5
FINAL,1993,JULY/AUGUST,GEORGIA,RED DRUM,13954,32.2
FINAL,1993,JULY/AUGUST,NORTH CAROLINA,RED DRUM,9066,40.9
FINAL,1993,JULY/AUGUST,SOUTH CAROLINA,RED DRUM,36641,40.7
FINAL,1993,JULY/AUGUST,VIRGINIA,RED DRUM,0,.
FINAL,1993,SEPTEMBER/OCTOBER,FLORIDA,RED DRUM,54979,27.3
FINAL,1993,SEPTEMBER/OCTOBER,GEORGIA,RED DRUM,46680,21.5
FINAL,1993,SEPTEMBER/OCTOBER,NORTH CAROLINA,RED DRUM,55157,23.3
FINAL,1993,SEPTEMBER/OCTOBER,SOUTH CAROLINA,RED DRUM,130906,48.1
FINAL,1993,SEPTEMBER/OCTOBER,VIRGINIA,RED DRUM,21366,59.4
FINAL,1993,NOVEMBER/DECEMBER,FLORIDA,RED DRUM,65863,32.8
FINAL,1993,NOVEMBER/DECEMBER,GEORGIA,RED DRUM,127625,23.9
FINAL,1993,NOVEMBER/DECEMBER,NORTH CAROLINA,RED DRUM,23010,50.4
FINAL,1993,NOVEMBER/DECEMBER,SOUTH CAROLINA,RED DRUM,79310,42.8
FINAL,1993,NOVEMBER/DECEMBER,VIRGINIA,RED DRUM,2929,68.3
FINAL,1994,JANUARY/FEBRUARY,FLORIDA,RED DRUM,47521,31.5
FINAL,1994,MARCH/APRIL,FLORIDA,RED DRUM,14233,98.6
FINAL,1994,MARCH/APRIL,GEORGIA,RED DRUM,44732,50.4
FINAL,1994,MARCH/APRIL,NORTH CAROLINA,RED DRUM,4985,43.3
FINAL,1994,MARCH/APRIL,SOUTH CAROLINA,RED DRUM,21942,54.8
FINAL,1994,MARCH/APRIL,VIRGINIA,RED DRUM,1234,106.2
FINAL,1994,MAY/JUNE,FLORIDA,RED DRUM,43453,40.6
FINAL,1994,MAY/JUNE,GEORGIA,RED DRUM,19196,83.1
FINAL,1994,MAY/JUNE,NORTH CAROLINA,RED DRUM,18785,56.1
FINAL,1994,MAY/JUNE,SOUTH CAROLINA,RED DRUM,6445,103.3
FINAL,1994,MAY/JUNE,VIRGINIA,RED DRUM,0,.
FINAL,1994,JULY/AUGUST,FLORIDA,RED DRUM,48861,25.7
FINAL,1994,JULY/AUGUST,GEORGIA,RED DRUM,8245,32.2
FINAL,1994,JULY/AUGUST,NORTH CAROLINA,RED DRUM,10117,39
FINAL,1994,JULY/AUGUST,SOUTH CAROLINA,RED DRUM,49304,46.2
FINAL,1994,JULY/AUGUST,VIRGINIA,RED DRUM,0,.
FINAL,1994,SEPTEMBER/OCTOBER,FLORIDA,RED DRUM,134469,26.1
FINAL,1994,SEPTEMBER/OCTOBER,GEORGIA,RED DRUM,55990,29
FINAL,1994,SEPTEMBER/OCTOBER,NORTH CAROLINA,RED DRUM,13323,25.4
FINAL,1994,SEPTEMBER/OCTOBER,SOUTH CAROLINA,RED DRUM,29700,53.9
FINAL,1994,SEPTEMBER/OCTOBER,VIRGINIA,RED DRUM,812,85.7
FINAL,1994,NOVEMBER/DECEMBER,FLORIDA,RED DRUM,73606,59.3
FINAL,1994,NOVEMBER/DECEMBER,GEORGIA,RED DRUM,88676,36.9
FINAL,1994,NOVEMBER/DECEMBER,NORTH CAROLINA,RED DRUM,25034,70.2
FINAL,1994,NOVEMBER/DECEMBER,SOUTH CAROLINA,RED DRUM,43418,42.9
FINAL,1995,JANUARY/FEBRUARY,FLORIDA,RED DRUM,35072,33.1
FINAL,1995,MARCH/APRIL,FLORIDA,RED DRUM,20154,84.3
FINAL,1995,MARCH/APRIL,GEORGIA,RED DRUM,3866,69.5
FINAL,1995,MARCH/APRIL,NORTH CAROLINA,RED DRUM,4450,41.6
FINAL,1995,MARCH/APRIL,SOUTH CAROLINA,RED DRUM,9586,53.4
FINAL,1995,MAY/JUNE,FLORIDA,RED DRUM,13486,60.5
FINAL,1995,MAY/JUNE,GEORGIA,RED DRUM,10024,59.9
FINAL,1995,MAY/JUNE,NORTH CAROLINA,RED DRUM,12869,43.9
FINAL,1995,MAY/JUNE,SOUTH CAROLINA,RED DRUM,3451,65.3
FINAL,1995,MAY/JUNE,VIRGINIA,RED DRUM,688,101.1
FINAL,1995,JULY/AUGUST,FLORIDA,RED DRUM,78020,32.1
FINAL,1995,JULY/AUGUST,GEORGIA,RED DRUM,15928,52.9
FINAL,1995,JULY/AUGUST,NORTH CAROLINA,RED DRUM,14939,36.3
FINAL,1995,JULY/AUGUST,SOUTH CAROLINA,RED DRUM,36217,42.2
FINAL,1995,JULY/AUGUST,VIRGINIA,RED DRUM,2113,99.8
FINAL,1995,SEPTEMBER/OCTOBER,FLORIDA,RED DRUM,83404,21
FINAL,1995,SEPTEMBER/OCTOBER,GEORGIA,RED DRUM,76363,21.7
FINAL,1995,SEPTEMBER/OCTOBER,NORTH CAROLINA,RED DRUM,69016,19.9
FINAL,1995,SEPTEMBER/OCTOBER,SOUTH CAROLINA,RED DRUM,141258,22.5
FINAL,1995,SEPTEMBER/OCTOBER,VIRGINIA,RED DRUM,2743,86.7
FINAL,1995,NOVEMBER/DECEMBER,FLORIDA,RED DRUM,28119,45.5
FINAL,1995,NOVEMBER/DECEMBER,GEORGIA,RED DRUM,96966,48.3
FINAL,1995,NOVEMBER/DECEMBER,NORTH CAROLINA,RED DRUM,49871,26.5
FINAL,1995,NOVEMBER/DECEMBER,SOUTH CAROLINA,RED DRUM,236795,75.7
FINAL,1995,NOVEMBER/DECEMBER,VIRGINIA,RED DRUM,976,97.3
FINAL,1996,JANUARY/FEBRUARY,FLORIDA,RED DRUM,76075,53
FINAL,1996,MARCH/APRIL,FLORIDA,RED DRUM,32426,40
FINAL,1996,MARCH/APRIL,GEORGIA,RED DRUM,36901,68.9
FINAL,1996,MARCH/APRIL,NORTH CAROLINA,RED DRUM,3639,75.9
FINAL,1996,MARCH/APRIL,SOUTH CAROLINA,RED DRUM,35401,41.1
FINAL,1996,MAY/JUNE,FLORIDA,RED DRUM,56645,41
FINAL,1996,MAY/JUNE,GEORGIA,RED DRUM,42635,49.9
FINAL,1996,MAY/JUNE,NORTH CAROLINA,RED DRUM,10853,32.1
FINAL,1996,MAY/JUNE,SOUTH CAROLINA,RED DRUM,54160,34.4
FINAL,1996,JULY/AUGUST,FLORIDA,RED DRUM,100686,45.8
FINAL,1996,JULY/AUGUST,GEORGIA,RED DRUM,7166,32.7
FINAL,1996,JULY/AUGUST,NORTH CAROLINA,RED DRUM,16581,28.8
FINAL,1996,JULY/AUGUST,SOUTH CAROLINA,RED DRUM,43926,33.7
FINAL,1996,SEPTEMBER/OCTOBER,FLORIDA,RED DRUM,102563,31
FINAL,1996,SEPTEMBER/OCTOBER,GEORGIA,RED DRUM,40711,33.5
FINAL,1996,SEPTEMBER/OCTOBER,NORTH CAROLINA,RED DRUM,52596,39.3
FINAL,1996,SEPTEMBER/OCTOBER,SOUTH CAROLINA,RED DRUM,127561,34.6
FINAL,1996,SEPTEMBER/OCTOBER,VIRGINIA,RED DRUM,2448,94.8
FINAL,1996,NOVEMBER/DECEMBER,FLORIDA,RED DRUM,126107,39.9
FINAL,1996,NOVEMBER/DECEMBER,GEORGIA,RED DRUM,40243,66.7
FINAL,1996,NOVEMBER/DECEMBER,NORTH CAROLINA,RED DRUM,6508,46.8
FINAL,1996,NOVEMBER/DECEMBER,SOUTH CAROLINA,RED DRUM,168720,47.5
FINAL,1997,JANUARY/FEBRUARY,FLORIDA,RED DRUM,22973,69
FINAL,1997,MARCH/APRIL,FLORIDA,RED DRUM,4142,67.5
FINAL,1997,MARCH/APRIL,GEORGIA,RED DRUM,11117,47.4
FINAL,1997,MARCH/APRIL,NORTH CAROLINA,RED DRUM,2461,63
FINAL,1997,MARCH/APRIL,SOUTH CAROLINA,RED DRUM,19105,59.2
FINAL,1997,MAY/JUNE,FLORIDA,RED DRUM,62913,36
FINAL,1997,MAY/JUNE,GEORGIA,RED DRUM,18409,32.6
FINAL,1997,MAY/JUNE,NORTH CAROLINA,RED DRUM,910,66.6
FINAL,1997,MAY/JUNE,SOUTH CAROLINA,RED DRUM,24588,43.9
FINAL,1997,MAY/JUNE,VIRGINIA,RED DRUM,3116,99.8
FINAL,1997,JULY/AUGUST,FLORIDA,RED DRUM,33768,46.3
FINAL,1997,JULY/AUGUST,GEORGIA,RED DRUM,8708,48.6
FINAL,1997,JULY/AUGUST,NORTH CAROLINA,RED DRUM,1115,59
FINAL,1997,JULY/AUGUST,SOUTH CAROLINA,RED DRUM,36791,61.3
FINAL,1997,SEPTEMBER/OCTOBER,DELAWARE,RED DRUM,0,.
FINAL,1997,SEPTEMBER/OCTOBER,FLORIDA,RED DRUM,76628,43.3
FINAL,1997,SEPTEMBER/OCTOBER,GEORGIA,RED DRUM,22708,40.5
FINAL,1997,SEPTEMBER/OCTOBER,NORTH CAROLINA,RED DRUM,7531,52.7
FINAL,1997,SEPTEMBER/OCTOBER,SOUTH CAROLINA,RED DRUM,88757,25.9
FINAL,1997,SEPTEMBER/OCTOBER,VIRGINIA,RED DRUM,835,101.2
FINAL,1997,NOVEMBER/DECEMBER,FLORIDA,RED DRUM,72168,54.4
FINAL,1997,NOVEMBER/DECEMBER,GEORGIA,RED DRUM,24204,55.6
FINAL,1997,NOVEMBER/DECEMBER,NORTH CAROLINA,RED DRUM,10812,45.1
FINAL,1997,NOVEMBER/DECEMBER,SOUTH CAROLINA,RED DRUM,136861,25.6
FINAL,1997,NOVEMBER/DECEMBER,VIRGINIA,RED DRUM,418,100.6
FINAL,1998,JANUARY/FEBRUARY,FLORIDA,RED DRUM,19359,62.5
FINAL,1998,MARCH/APRIL,FLORIDA,RED DRUM,77504,41.6
FINAL,1998,MARCH/APRIL,GEORGIA,RED DRUM,2293,74.3
FINAL,1998,MARCH/APRIL,NORTH CAROLINA,RED DRUM,1483,77.6
FINAL,1998,MARCH/APRIL,SOUTH CAROLINA,RED DRUM,18843,87.3
FINAL,1998,MARCH/APRIL,VIRGINIA,RED DRUM,0,.
FINAL,1998,MAY/JUNE,FLORIDA,RED DRUM,41566,32.8
FINAL,1998,MAY/JUNE,GEORGIA,RED DRUM,11476,49.5
FINAL,1998,MAY/JUNE,NORTH CAROLINA,RED DRUM,7266,36
FINAL,1998,MAY/JUNE,SOUTH CAROLINA,RED DRUM,13254,53
FINAL,1998,MAY/JUNE,VIRGINIA,RED DRUM,1240,98.9
FINAL,1998,JULY/AUGUST,FLORIDA,RED DRUM,16114,29
FINAL,1998,JULY/AUGUST,GEORGIA,RED DRUM,4956,60.6
FINAL,1998,JULY/AUGUST,NORTH CAROLINA,RED DRUM,49216,26
FINAL,1998,JULY/AUGUST,SOUTH CAROLINA,RED DRUM,4909,49.3
FINAL,1998,JULY/AUGUST,VIRGINIA,RED DRUM,15956,54.7
FINAL,1998,SEPTEMBER/OCTOBER,FLORIDA,RED DRUM,156049,42.4
FINAL,1998,SEPTEMBER/OCTOBER,GEORGIA,RED DRUM,23824,31.8
FINAL,1998,SEPTEMBER/OCTOBER,MARYLAND,RED DRUM,0,.
FINAL,1998,SEPTEMBER/OCTOBER,NORTH CAROLINA,RED DRUM,79186,25.4
FINAL,1998,SEPTEMBER/OCTOBER,SOUTH CAROLINA,RED DRUM,61539,23.5
FINAL,1998,SEPTEMBER/OCTOBER,VIRGINIA,RED DRUM,13633,50.5
FINAL,1998,NOVEMBER/DECEMBER,FLORIDA,RED DRUM,76938,26.5
FINAL,1998,NOVEMBER/DECEMBER,GEORGIA,RED DRUM,6602,49.8
FINAL,1998,NOVEMBER/DECEMBER,NORTH CAROLINA,RED DRUM,27543,28.3
FINAL,1998,NOVEMBER/DECEMBER,SOUTH CAROLINA,RED DRUM,74826,32.3
FINAL,1998,NOVEMBER/DECEMBER,VIRGINIA,RED DRUM,0,.
FINAL,1999,JANUARY/FEBRUARY,FLORIDA,RED DRUM,52988,32.2
FINAL,1999,MARCH/APRIL,FLORIDA,RED DRUM,40665,31.9
FINAL,1999,MARCH/APRIL,GEORGIA,RED DRUM,5768,45.4
FINAL,1999,MARCH/APRIL,NORTH CAROLINA,RED DRUM,3914,50.8
FINAL,1999,MARCH/APRIL,SOUTH CAROLINA,RED DRUM,24394,50.8
FINAL,1999,MARCH/APRIL,VIRGINIA,RED DRUM,8704,105.6
FINAL,1999,MAY/JUNE,FLORIDA,RED DRUM,48418,29.1
FINAL,1999,MAY/JUNE,GEORGIA,RED DRUM,15880,38.8
FINAL,1999,MAY/JUNE,NORTH CAROLINA,RED DRUM,26338,34.4
FINAL,1999,MAY/JUNE,SOUTH CAROLINA,RED DRUM,16992,50.7
FINAL,1999,MAY/JUNE,VIRGINIA,RED DRUM,0,.
FINAL,1999,JULY/AUGUST,FLORIDA,RED DRUM,52291,25.5
FINAL,1999,JULY/AUGUST,GEORGIA,RED DRUM,31542,78.6
FINAL,1999,JULY/AUGUST,NORTH CAROLINA,RED DRUM,20416,33.2
FINAL,1999,JULY/AUGUST,SOUTH CAROLINA,RED DRUM,13602,31.8
FINAL,1999,JULY/AUGUST,VIRGINIA,RED DRUM,6429,64.3
FINAL,1999,SEPTEMBER/OCTOBER,FLORIDA,RED DRUM,196425,26.5
FINAL,1999,SEPTEMBER/OCTOBER,GEORGIA,RED DRUM,58212,40.4
FINAL,1999,SEPTEMBER/OCTOBER,MARYLAND,RED DRUM,0,.
FINAL,1999,SEPTEMBER/OCTOBER,NORTH CAROLINA,RED DRUM,79933,23.3
FINAL,1999,SEPTEMBER/OCTOBER,SOUTH CAROLINA,RED DRUM,22203,41.3
FINAL,1999,SEPTEMBER/OCTOBER,VIRGINIA,RED DRUM,9528,55.4
FINAL,1999,NOVEMBER/DECEMBER,FLORIDA,RED DRUM,66590,25.3
FINAL,1999,NOVEMBER/DECEMBER,GEORGIA,RED DRUM,62030,35.5
FINAL,1999,NOVEMBER/DECEMBER,MARYLAND,RED DRUM,0,.
FINAL,1999,NOVEMBER/DECEMBER,NORTH CAROLINA,RED DRUM,20461,33
FINAL,1999,NOVEMBER/DECEMBER,SOUTH CAROLINA,RED DRUM,71462,42.2
FINAL,1999,NOVEMBER/DECEMBER,VIRGINIA,RED DRUM,2468,77.5
FINAL,2000,JANUARY/FEBRUARY,FLORIDA,RED DRUM,51419,29.8
FINAL,2000,MARCH/APRIL,FLORIDA,RED DRUM,88702,24.8
FINAL,2000,MARCH/APRIL,GEORGIA,RED DRUM,1776,98.6
FINAL,2000,MARCH/APRIL,NORTH CAROLINA,RED DRUM,26260,37.6
FINAL,2000,MARCH/APRIL,SOUTH CAROLINA,RED DRUM,5499,60.4
FINAL,2000,MARCH/APRIL,VIRGINIA,RED DRUM,20645,49.7
FINAL,2000,MAY/JUNE,FLORIDA,RED DRUM,41901,24.3
FINAL,2000,MAY/JUNE,GEORGIA,RED DRUM,16421,40.8
FINAL,2000,MAY/JUNE,NORTH CAROLINA,RED DRUM,20445,31.3
FINAL,2000,MAY/JUNE,SOUTH CAROLINA,RED DRUM,25575,57.6
FINAL,2000,MAY/JUNE,VIRGINIA,RED DRUM,7547,69.6
FINAL,2000,JULY/AUGUST,FLORIDA,RED DRUM,75149,40.9
FINAL,2000,JULY/AUGUST,GEORGIA,RED DRUM,9729,64.5
FINAL,2000,JULY/AUGUST,MARYLAND,RED DRUM,0,.
FINAL,2000,JULY/AUGUST,NORTH CAROLINA,RED DRUM,22961,27.4
FINAL,2000,JULY/AUGUST,SOUTH CAROLINA,RED DRUM,12391,38.4
FINAL,2000,SEPTEMBER/OCTOBER,FLORIDA,RED DRUM,213117,27.1
FINAL,2000,SEPTEMBER/OCTOBER,GEORGIA,RED DRUM,108421,33.1
FINAL,2000,SEPTEMBER/OCTOBER,NORTH CAROLINA,RED DRUM,41309,35.1
FINAL,2000,SEPTEMBER/OCTOBER,SOUTH CAROLINA,RED DRUM,19451,60.2
FINAL,2000,SEPTEMBER/OCTOBER,VIRGINIA,RED DRUM,26183,74
FINAL,2000,NOVEMBER/DECEMBER,FLORIDA,RED DRUM,142397,24.9
FINAL,2000,NOVEMBER/DECEMBER,GEORGIA,RED DRUM,68610,40.7
FINAL,2000,NOVEMBER/DECEMBER,NORTH CAROLINA,RED DRUM,16189,34.4
FINAL,2000,NOVEMBER/DECEMBER,SOUTH CAROLINA,RED DRUM,37072,25.8
FINAL,2000,NOVEMBER/DECEMBER,VIRGINIA,RED DRUM,1532,101.8
FINAL,2001,JANUARY/FEBRUARY,FLORIDA,RED DRUM,81599,35.8
FINAL,2001,MARCH/APRIL,FLORIDA,RED DRUM,48350,28.1
FINAL,2001,MARCH/APRIL,GEORGIA,RED DRUM,1980,94
FINAL,2001,MARCH/APRIL,NORTH CAROLINA,RED DRUM,14323,36.6
FINAL,2001,MARCH/APRIL,SOUTH CAROLINA,RED DRUM,2729,54
FINAL,2001,MARCH/APRIL,VIRGINIA,RED DRUM,3275,84.9
FINAL,2001,MAY/JUNE,FLORIDA,RED DRUM,50133,24.6
FINAL,2001,MAY/JUNE,GEORGIA,RED DRUM,0,.
FINAL,2001,MAY/JUNE,NORTH CAROLINA,RED DRUM,9469,30.4
FINAL,2001,MAY/JUNE,SOUTH CAROLINA,RED DRUM,7069,101.6
FINAL,2001,MAY/JUNE,VIRGINIA,RED DRUM,1561,74.4
FINAL,2001,JULY/AUGUST,DELAWARE,RED DRUM,325,99.7
FINAL,2001,JULY/AUGUST,FLORIDA,RED DRUM,117096,29.5
FINAL,2001,JULY/AUGUST,GEORGIA,RED DRUM,10018,48
FINAL,2001,JULY/AUGUST,NORTH CAROLINA,RED DRUM,6333,64
FINAL,2001,JULY/AUGUST,SOUTH CAROLINA,RED DRUM,25609,53
FINAL,2001,JULY/AUGUST,VIRGINIA,RED DRUM,2329,89.6
FINAL,2001,SEPTEMBER/OCTOBER,FLORIDA,RED DRUM,166035,22.6
FINAL,2001,SEPTEMBER/OCTOBER,GEORGIA,RED DRUM,83782,27.6
FINAL,2001,SEPTEMBER/OCTOBER,NORTH CAROLINA,RED DRUM,23044,31.3
FINAL,2001,SEPTEMBER/OCTOBER,SOUTH CAROLINA,RED DRUM,26932,39
FINAL,2001,SEPTEMBER/OCTOBER,VIRGINIA,RED DRUM,685,101.1
FINAL,2001,NOVEMBER/DECEMBER,FLORIDA,RED DRUM,96976,21.6
FINAL,2001,NOVEMBER/DECEMBER,GEORGIA,RED DRUM,106948,23.4
FINAL,2001,NOVEMBER/DECEMBER,NORTH CAROLINA,RED DRUM,4759,50.1
FINAL,2001,NOVEMBER/DECEMBER,SOUTH CAROLINA,RED DRUM,61261,27.2
FINAL,2001,NOVEMBER/DECEMBER,VIRGINIA,RED DRUM,0,.
FINAL,2002,JANUARY/FEBRUARY,FLORIDA,RED DRUM,42510,28.7
FINAL,2002,MARCH/APRIL,FLORIDA,RED DRUM,80294,26.5
FINAL,2002,MARCH/APRIL,GEORGIA,RED DRUM,2018,71.8
FINAL,2002,MARCH/APRIL,NORTH CAROLINA,RED DRUM,11619,72.3
FINAL,2002,MARCH/APRIL,SOUTH CAROLINA,RED DRUM,5350,53
FINAL,2002,MARCH/APRIL,VIRGINIA,RED DRUM,1257,74.5
FINAL,2002,MAY/JUNE,FLORIDA,RED DRUM,31538,27.4
FINAL,2002,MAY/JUNE,GEORGIA,RED DRUM,13521,38.7
FINAL,2002,MAY/JUNE,NORTH CAROLINA,RED DRUM,15652,56.6
FINAL,2002,MAY/JUNE,SOUTH CAROLINA,RED DRUM,33600,39
FINAL,2002,MAY/JUNE,VIRGINIA,RED DRUM,2598,73.2
FINAL,2002,JULY/AUGUST,FLORIDA,RED DRUM,43180,22.9
FINAL,2002,JULY/AUGUST,GEORGIA,RED DRUM,18043,33
FINAL,2002,JULY/AUGUST,MARYLAND,RED DRUM,0,.
FINAL,2002,JULY/AUGUST,NORTH CAROLINA,RED DRUM,25616,33
FINAL,2002,JULY/AUGUST,SOUTH CAROLINA,RED DRUM,44602,44.6
FINAL,2002,JULY/AUGUST,VIRGINIA,RED DRUM,7297,100.8
FINAL,2002,SEPTEMBER/OCTOBER,DELAWARE,RED DRUM,421,100.9
FINAL,2002,SEPTEMBER/OCTOBER,FLORIDA,RED DRUM,162584,22.7
FINAL,2002,SEPTEMBER/OCTOBER,GEORGIA,RED DRUM,94768,26.8
FINAL,2002,SEPTEMBER/OCTOBER,MARYLAND,RED DRUM,5424,81.7
FINAL,2002,SEPTEMBER/OCTOBER,NORTH CAROLINA,RED DRUM,35774,25.5
